record_id,vote,confidence,logistic,svm,rf
REC_3313,1,0.7581,1,1,0
REC_3314,0,0.0306,0,0,0
REC_3315,0,0.0088,0,0,0
REC_3316,0,0.0219,0,0,0
REC_3317,0,0.1531,0,0,0
REC_3318,0,0.0034,0,0,0
REC_3319,0,0.0262,0,0,0
REC_3320,0,0.0138,0,0,0
REC_3321,0,0.0275,0,0,0
REC_3322,0,0.0326,0,0,0
REC_3323,0,0.0508,0,0,0
REC_3324,0,0.0249,0,0,0
REC_3325,0,0.0112,0,0,0
REC_3326,0,0.2082,0,0,0
REC_3327,0,0.0001,0,0,0
REC_3328,0,0.0034,0,0,0
REC_3329,0,0.0857,0,0,0
REC_3330,0,0.0013,0,0,0
REC_3331,0,0.0190,0,0,0
REC_3332,0,0.0695,0,0,0
REC_3333,0,0.0131,0,0,0
REC_3334,0,0.0851,0,0,0
REC_3335,0,0.0653,0,0,0
REC_3336,0,0.0300,0,0,0
REC_3337,0,0.0646,0,0,0
REC_3338,0,0.0002,0,0,0
REC_3339,0,0.1406,0,0,0
REC_3340,0,0.0710,0,0,0
REC_3341,0,0.0227,0,0,0
REC_3342,0,0.0329,0,0,0
REC_3343,0,0.0877,0,0,0
REC_3344,0,0.0275,0,0,0
REC_3345,0,0.0206,0,0,0
REC_3346,0,0.0590,0,0,0
REC_3347,0,0.0877,0,0,0
REC_3348,0,0.0174,0,0,0
REC_3349,0,0.0339,0,0,0
REC_3350,0,0.0339,0,0,0
REC_3351,0,0.0026,0,0,0
REC_3352,0,0.0024,0,0,0
REC_3353,1,0.7300,1,1,0
REC_3354,0,0.0352,0,0,0
REC_3355,0,0.0311,0,0,0
REC_3356,0,0.0228,0,0,0
REC_3357,0,0.0658,0,0,0
REC_3358,0,0.0450,0,0,0
REC_3359,0,0.0997,0,0,0
REC_3360,0,0.0877,0,0,0
REC_3361,0,0.0268,0,0,0
REC_3362,0,0.1921,0,0,0
REC_3363,0,0.0268,0,0,0
REC_3364,0,0.1040,0,0,0
REC_3365,0,0.0131,0,0,0
REC_3366,0,0.0579,0,0,0
REC_3367,0,0.0184,0,0,0
REC_3368,0,0.2123,0,0,0
REC_3369,0,0.0242,0,0,0
REC_3370,0,0.0249,0,0,0
REC_3371,0,0.0198,0,0,0
REC_3372,1,0.7518,1,1,0
REC_3373,0,0.0059,0,0,0
REC_3374,0,0.0318,0,0,0
REC_3375,0,0.0540,0,0,0
REC_3376,0,0.0066,0,0,0
REC_3377,0,0.2991,1,0,0
REC_3378,0,0.0501,0,0,0
REC_3379,0,0.1230,0,0,0
REC_3380,0,0.0215,0,0,0
REC_3381,0,0.0503,0,0,0
REC_3382,0,0.0244,0,0,0
REC_3383,0,0.0232,0,0,0
REC_3384,0,0.0817,0,0,0
REC_3385,0,0.0975,0,0,0
REC_3386,0,0.0353,0,0,0
REC_3387,0,0.0240,0,0,0
REC_3388,0,0.1150,0,0,0
REC_3389,0,0.1220,0,0,0
REC_3390,0,0.0351,0,0,0
REC_3391,0,0.1532,0,0,0
REC_3392,0,0.0135,0,0,0
REC_3393,0,0.0301,0,0,0
REC_3394,0,0.0077,0,0,0
REC_3395,0,0.0061,0,0,0
REC_3396,0,0.0453,0,0,0
REC_3397,0,0.1434,0,0,0
REC_3398,1,0.5743,0,1,1
REC_3399,0,0.0012,0,0,0
REC_3400,0,0.0567,0,0,0
REC_3401,0,0.0263,0,0,0
REC_3402,0,0.0674,0,0,0
REC_3403,0,0.0068,0,0,0
REC_3404,0,0.0599,0,0,0
REC_3405,0,0.0313,0,0,0
REC_3406,0,0.0599,0,0,0
REC_3407,0,0.0079,0,0,0
REC_3408,0,0.0585,0,0,0
REC_3409,0,0.1195,0,0,0
REC_3410,0,0.0590,0,0,0
REC_3411,0,0.1685,0,0,0
REC_3412,0,0.0715,0,0,0
REC_3413,0,0.0642,0,0,0
REC_3414,0,0.0599,0,0,0
REC_3415,0,0.0599,0,0,0
REC_3416,0,0.0514,0,0,0
REC_3417,0,0.0221,0,0,0
REC_3418,0,0.0361,0,0,0
REC_3419,0,0.0989,0,0,0
REC_3420,0,0.0150,0,0,0
REC_3421,0,0.0142,0,0,0
REC_3422,0,0.0951,0,0,0
REC_3423,0,0.0264,0,0,0
REC_3424,0,0.0488,0,0,0
REC_3425,0,0.0395,0,0,0
REC_3426,0,0.0179,0,0,0
REC_3427,0,0.0210,0,0,0
REC_3428,0,0.0380,0,0,0
REC_3429,0,0.0535,0,0,0
REC_3430,0,0.0210,0,0,0
REC_3431,0,0.0108,0,0,0
REC_3432,0,0.0613,0,0,0
REC_3433,0,0.0075,0,0,0
REC_3434,0,0.0100,0,0,0
REC_3435,1,0.6446,1,1,0
REC_3436,0,0.0191,0,0,0
REC_3437,0,0.3366,1,0,0
REC_3438,0,0.0013,0,0,0
REC_3439,0,0.0035,0,0,0
REC_3440,0,0.1833,0,0,0
REC_3441,0,0.0242,0,0,0
REC_3442,0,0.0433,0,0,0
REC_3443,0,0.0767,0,0,0
REC_3444,0,0.0075,0,0,0
REC_3445,0,0.0279,0,0,0
REC_3446,0,0.0802,0,0,0
REC_3447,0,0.0019,0,0,0
REC_3448,0,0.0973,0,0,0
REC_3449,0,0.0521,0,0,0
REC_3450,0,0.1288,0,0,0
REC_3451,0,0.1513,0,0,0
REC_3452,1,0.8527,1,1,1
REC_3453,0,0.0594,0,0,0
REC_3454,0,0.0767,0,0,0
REC_3455,0,0.1187,0,0,0
REC_3456,0,0.0131,0,0,0
REC_3457,0,0.4271,1,0,0
REC_3458,0,0.0378,0,0,0
REC_3459,1,0.8120,1,1,1
REC_3460,0,0.0087,0,0,0
REC_3461,0,0.2418,0,0,0
REC_3462,0,0.0262,0,0,0
REC_3463,0,0.0058,0,0,0
REC_3464,0,0.0147,0,0,0
REC_3465,0,0.1183,0,0,0
REC_3466,0,0.0066,0,0,0
REC_3467,0,0.0505,0,0,0
REC_3468,0,0.0137,0,0,0
REC_3469,0,0.0696,0,0,0
REC_3470,0,0.0889,0,0,0
REC_3471,0,0.0292,0,0,0
REC_3472,0,0.0078,0,0,0
REC_3473,0,0.0721,0,0,0
REC_3474,0,0.0272,0,0,0
REC_3475,0,0.0141,0,0,0
REC_3476,0,0.0073,0,0,0
REC_3477,0,0.0056,0,0,0
REC_3478,0,0.0021,0,0,0
REC_3479,0,0.0272,0,0,0
REC_3480,0,0.1081,0,0,0
REC_3481,0,0.0198,0,0,0
REC_3482,0,0.0083,0,0,0
REC_3483,0,0.0106,0,0,0
REC_3484,0,0.0872,0,0,0
REC_3485,0,0.1200,0,0,0
REC_3486,0,0.0742,0,0,0
REC_3487,0,0.1153,0,0,0
REC_3488,0,0.1992,0,0,0
REC_3489,0,0.0007,0,0,0
REC_3490,0,0.0268,0,0,0
REC_3491,0,0.0087,0,0,0
REC_3492,0,0.0036,0,0,0
REC_3493,0,0.0061,0,0,0
REC_3494,0,0.0128,0,0,0
REC_3495,0,0.0797,0,0,0
REC_3496,0,0.0014,0,0,0
REC_3497,0,0.0019,0,0,0
REC_3498,0,0.0217,0,0,0
REC_3499,0,0.2337,0,0,0
REC_3500,0,0.2337,0,0,0
REC_3501,0,0.0176,0,0,0
REC_3502,0,0.0453,0,0,0
REC_3503,0,0.0964,0,0,0
REC_3504,0,0.0489,0,0,0
REC_3505,0,0.0649,0,0,0
REC_3506,0,0.0490,0,0,0
REC_3507,0,0.0186,0,0,0
REC_3508,0,0.0382,0,0,0
REC_3509,0,0.0161,0,0,0
REC_3510,0,0.0574,0,0,0
REC_3511,0,0.0010,0,0,0
REC_3512,0,0.0284,0,0,0
REC_3513,0,0.1193,0,0,0
REC_3514,0,0.0773,0,0,0
REC_3515,0,0.0054,0,0,0
REC_3516,0,0.0054,0,0,0
REC_3517,0,0.0043,0,0,0
REC_3518,0,0.0746,0,0,0
REC_3519,0,0.2445,0,0,0
REC_3520,0,0.0024,0,0,0
REC_3521,0,0.0080,0,0,0
REC_3522,0,0.0066,0,0,0
REC_3523,0,0.0143,0,0,0
REC_3524,0,0.0362,0,0,0
REC_3525,0,0.3954,0,0,0
REC_3526,0,0.0702,0,0,0
REC_3527,0,0.0924,0,0,0
REC_3528,0,0.0141,0,0,0
REC_3529,0,0.2066,0,0,0
REC_3530,0,0.0500,0,0,0
REC_3531,0,0.0269,0,0,0
REC_3532,0,0.0556,0,0,0
REC_3533,0,0.0158,0,0,0
REC_3534,0,0.0211,0,0,0
REC_3535,0,0.0302,0,0,0
REC_3536,0,0.0039,0,0,0
REC_3537,0,0.1097,0,0,0
REC_3538,0,0.0591,0,0,0
REC_3539,0,0.0363,0,0,0
REC_3540,0,0.0226,0,0,0
REC_3541,0,0.0238,0,0,0
REC_3542,0,0.0725,0,0,0
REC_3543,0,0.0349,0,0,0
REC_3544,0,0.0305,0,0,0
REC_3545,0,0.0827,0,0,0
REC_3546,0,0.0858,0,0,0
REC_3547,0,0.1494,0,0,0
REC_3548,0,0.0087,0,0,0
REC_3549,0,0.0314,0,0,0
REC_3550,0,0.0410,0,0,0
REC_3551,1,0.5699,1,1,0
REC_3552,0,0.0421,0,0,0
REC_3553,0,0.1684,0,0,0
REC_3554,0,0.0438,0,0,0
REC_3555,0,0.0305,0,0,0
REC_3556,0,0.0198,0,0,0
REC_3557,0,0.0860,0,0,0
REC_3558,0,0.0923,0,0,0
REC_3559,0,0.0291,0,0,0
REC_3560,0,0.0088,0,0,0
REC_3561,0,0.0268,0,0,0
REC_3562,0,0.0264,0,0,0
REC_3563,0,0.0371,0,0,0
REC_3564,0,0.0107,0,0,0
REC_3565,0,0.0800,0,0,0
REC_3566,0,0.0081,0,0,0
REC_3567,0,0.3366,1,0,0
REC_3568,0,0.0181,0,0,0
REC_3569,0,0.0081,0,0,0
REC_3570,0,0.0514,0,0,0
REC_3571,0,0.0343,0,0,0
REC_3572,0,0.0085,0,0,0
REC_3573,0,0.0705,0,0,0
REC_3574,0,0.1654,0,0,0
REC_3575,0,0.0073,0,0,0
REC_3576,0,0.0105,0,0,0
REC_3577,0,0.0590,0,0,0
REC_3578,0,0.0066,0,0,0
REC_3579,0,0.0100,0,0,0
REC_3580,0,0.0038,0,0,0
REC_3581,0,0.0330,0,0,0
REC_3582,0,0.0066,0,0,0
REC_3583,0,0.0066,0,0,0
REC_3584,0,0.0066,0,0,0
REC_3585,0,0.0590,0,0,0
REC_3586,0,0.0066,0,0,0
REC_3587,0,0.0172,0,0,0
REC_3588,0,0.0066,0,0,0
REC_3589,0,0.0066,0,0,0
REC_3590,0,0.0043,0,0,0
REC_3591,0,0.0066,0,0,0
REC_3592,0,0.0066,0,0,0
REC_3593,0,0.0591,0,0,0
REC_3594,0,0.0590,0,0,0
REC_3595,0,0.0066,0,0,0
REC_3596,0,0.0066,0,0,0
REC_3597,0,0.0066,0,0,0
REC_3598,0,0.0066,0,0,0
REC_3599,0,0.0066,0,0,0
REC_3600,0,0.0590,0,0,0
REC_3601,0,0.0412,0,0,0
REC_3602,0,0.0066,0,0,0
REC_3603,0,0.0066,0,0,0
REC_3604,0,0.0590,0,0,0
REC_3605,0,0.1045,0,0,0
REC_3606,0,0.0591,0,0,0
REC_3607,0,0.0590,0,0,0
REC_3608,0,0.0066,0,0,0
REC_3609,0,0.0066,0,0,0
REC_3610,0,0.0591,0,0,0
REC_3611,0,0.0060,0,0,0
REC_3612,0,0.0066,0,0,0
REC_3613,0,0.0112,0,0,0
REC_3614,0,0.0611,0,0,0
REC_3615,0,0.0066,0,0,0
REC_3616,0,0.0469,0,0,0
REC_3617,0,0.0961,0,0,0
REC_3618,0,0.0066,0,0,0
REC_3619,0,0.0590,0,0,0
REC_3620,0,0.0066,0,0,0
REC_3621,0,0.0066,0,0,0
REC_3622,0,0.0066,0,0,0
REC_3623,0,0.0066,0,0,0
REC_3624,0,0.0591,0,0,0
REC_3625,0,0.0066,0,0,0
REC_3626,0,0.0066,0,0,0
REC_3627,0,0.0066,0,0,0
REC_3628,0,0.0066,0,0,0
REC_3629,0,0.0066,0,0,0
REC_3630,0,0.0066,0,0,0
REC_3631,0,0.0066,0,0,0
REC_3632,0,0.0611,0,0,0
REC_3633,0,0.0066,0,0,0
REC_3634,0,0.0289,0,0,0
REC_3635,0,0.0590,0,0,0
REC_3636,0,0.0799,0,0,0
REC_3637,0,0.0044,0,0,0
REC_3638,0,0.0044,0,0,0
REC_3639,0,0.0591,0,0,0
REC_3640,0,0.0066,0,0,0
REC_3641,0,0.0066,0,0,0
REC_3642,0,0.0066,0,0,0
REC_3643,0,0.0066,0,0,0
REC_3644,0,0.0066,0,0,0
REC_3645,0,0.0066,0,0,0
REC_3646,0,0.0066,0,0,0
REC_3647,0,0.0066,0,0,0
REC_3648,0,0.0066,0,0,0
REC_3649,0,0.0066,0,0,0
REC_3650,0,0.0066,0,0,0
REC_3651,0,0.0066,0,0,0
REC_3652,0,0.0066,0,0,0
REC_3653,0,0.0066,0,0,0
REC_3654,0,0.0066,0,0,0
REC_3655,0,0.0066,0,0,0
REC_3656,0,0.0066,0,0,0
REC_3657,0,0.0066,0,0,0
REC_3658,0,0.0066,0,0,0
REC_3659,0,0.0161,0,0,0
REC_3660,0,0.0066,0,0,0
REC_3661,0,0.0066,0,0,0
REC_3662,0,0.0066,0,0,0
REC_3663,0,0.0066,0,0,0
REC_3664,0,0.0066,0,0,0
REC_3665,0,0.0590,0,0,0
REC_3666,0,0.0590,0,0,0
REC_3667,0,0.0657,0,0,0
REC_3668,0,0.0066,0,0,0
REC_3669,0,0.0066,0,0,0
REC_3670,0,0.0066,0,0,0
REC_3671,0,0.0066,0,0,0
REC_3672,0,0.0362,0,0,0
REC_3673,0,0.0332,0,0,0
REC_3674,0,0.0320,0,0,0
REC_3675,0,0.0066,0,0,0
REC_3676,0,0.0594,0,0,0
REC_3677,0,0.0777,0,0,0
REC_3678,0,0.0590,0,0,0
REC_3679,0,0.0353,0,0,0
REC_3680,0,0.0590,0,0,0
REC_3681,0,0.0590,0,0,0
REC_3682,0,0.0590,0,0,0
REC_3683,0,0.0590,0,0,0
REC_3684,0,0.0590,0,0,0
REC_3685,0,0.0590,0,0,0
REC_3686,0,0.0590,0,0,0
REC_3687,0,0.0590,0,0,0
REC_3688,0,0.0590,0,0,0
REC_3689,0,0.0716,0,0,0
REC_3690,0,0.0282,0,0,0
REC_3691,0,0.0725,0,0,0
REC_3692,0,0.0851,0,0,0
REC_3693,0,0.0532,0,0,0
REC_3694,0,0.0359,0,0,0
REC_3695,0,0.0600,0,0,0
REC_3696,0,0.0283,0,0,0
REC_3697,0,0.0446,0,0,0
REC_3698,0,0.0180,0,0,0
REC_3699,0,0.0174,0,0,0
REC_3700,0,0.3478,0,1,0
REC_3701,0,0.0160,0,0,0
REC_3702,0,0.0355,0,0,0
REC_3703,0,0.0435,0,0,0
REC_3704,0,0.0298,0,0,0
REC_3705,0,0.0135,0,0,0
REC_3706,0,0.0729,0,0,0
REC_3707,0,0.0434,0,0,0
REC_3708,0,0.0177,0,0,0
REC_3709,0,0.0300,0,0,0
REC_3710,0,0.0392,0,0,0
REC_3711,0,0.1024,0,0,0
REC_3712,0,0.0214,0,0,0
REC_3713,0,0.0214,0,0,0
REC_3714,0,0.0437,0,0,0
REC_3715,0,0.0040,0,0,0
REC_3716,0,0.0168,0,0,0
REC_3717,0,0.0008,0,0,0
REC_3718,0,0.0143,0,0,0
REC_3719,0,0.0708,0,0,0
REC_3720,0,0.0590,0,0,0
REC_3721,0,0.0248,0,0,0
REC_3722,0,0.0166,0,0,0
REC_3723,0,0.0194,0,0,0
REC_3724,0,0.0105,0,0,0
REC_3725,0,0.0492,0,0,0
REC_3726,0,0.0994,0,0,0
REC_3727,0,0.2896,1,0,0
REC_3728,0,0.0248,0,0,0
REC_3729,0,0.1503,0,0,0
REC_3730,0,0.0878,0,0,0
REC_3731,0,0.1521,0,0,0
REC_3732,0,0.0005,0,0,0
REC_3733,0,0.0128,0,0,0
REC_3734,0,0.0357,0,0,0
REC_3735,0,0.0357,0,0,0
REC_3736,0,0.0355,0,0,0
REC_3737,0,0.0145,0,0,0
REC_3738,1,0.5343,1,0,1
REC_3739,0,0.0304,0,0,0
REC_3740,0,0.0262,0,0,0
REC_3741,0,0.0091,0,0,0
REC_3742,0,0.0150,0,0,0
REC_3743,0,0.0362,0,0,0
REC_3744,0,0.0313,0,0,0
REC_3745,0,0.0178,0,0,0
REC_3746,0,0.0017,0,0,0
REC_3747,0,0.0398,0,0,0
REC_3748,0,0.0167,0,0,0
REC_3749,0,0.0038,0,0,0
REC_3750,0,0.0313,0,0,0
REC_3751,0,0.0072,0,0,0
REC_3752,0,0.0291,0,0,0
REC_3753,0,0.0153,0,0,0
REC_3754,0,0.0313,0,0,0
REC_3755,0,0.0599,0,0,0
REC_3756,0,0.0148,0,0,0
REC_3757,0,0.2616,0,0,0
REC_3758,0,0.0301,0,0,0
REC_3759,0,0.0058,0,0,0
REC_3760,0,0.2480,0,0,0
REC_3761,0,0.0266,0,0,0
REC_3762,0,0.0231,0,0,0
REC_3763,0,0.0957,0,0,0
REC_3764,0,0.0123,0,0,0
REC_3765,0,0.3366,1,0,0
REC_3766,0,0.0590,0,0,0
REC_3767,0,0.0210,0,0,0
REC_3768,0,0.0271,0,0,0
REC_3769,0,0.0020,0,0,0
REC_3770,0,0.0239,0,0,0
REC_3771,0,0.0227,0,0,0
REC_3772,0,0.0359,0,0,0
REC_3773,0,0.0089,0,0,0
REC_3774,1,0.6959,1,1,0
REC_3775,0,0.0305,0,0,0
REC_3776,0,0.0527,0,0,0
REC_3777,0,0.0702,0,0,0
REC_3778,0,0.0299,0,0,0
REC_3779,0,0.0167,0,0,0
REC_3780,0,0.0214,0,0,0
REC_3781,0,0.0337,0,0,0
REC_3782,0,0.1108,0,0,0
REC_3783,0,0.2612,1,0,0
REC_3784,0,0.0326,0,0,0
REC_3785,0,0.0072,0,0,0
REC_3786,0,0.0545,0,0,0
REC_3787,0,0.0666,0,0,0
REC_3788,0,0.0351,0,0,0
REC_3789,0,0.0525,0,0,0
REC_3790,0,0.0606,0,0,0
REC_3791,0,0.1640,0,0,0
REC_3792,0,0.0142,0,0,0
REC_3793,0,0.0245,0,0,0
REC_3794,0,0.0528,0,0,0
REC_3795,0,0.0379,0,0,0
REC_3796,0,0.0328,0,0,0
REC_3797,0,0.0820,0,0,0
REC_3798,0,0.1683,0,0,0
REC_3799,0,0.1898,0,0,0
REC_3800,0,0.0097,0,0,0
REC_3801,0,0.1437,0,0,0
REC_3802,0,0.0851,0,0,0
REC_3803,0,0.1958,0,0,0
REC_3804,0,0.0681,0,0,0
REC_3805,0,0.0109,0,0,0
REC_3806,0,0.1986,0,0,0
REC_3807,0,0.0011,0,0,0
REC_3808,0,0.0070,0,0,0
REC_3809,0,0.0626,0,0,0
REC_3810,0,0.1197,0,0,0
REC_3811,0,0.3991,1,0,0
REC_3812,0,0.0098,0,0,0
REC_3813,0,0.0231,0,0,0
REC_3814,0,0.0147,0,0,0
REC_3815,0,0.0611,0,0,0
REC_3816,0,0.0163,0,0,0
REC_3817,0,0.0083,0,0,0
REC_3818,0,0.0427,0,0,0
REC_3819,0,0.0184,0,0,0
REC_3820,0,0.0400,0,0,0
REC_3821,0,0.0144,0,0,0
REC_3822,0,0.1601,0,0,0
REC_3823,0,0.0231,0,0,0
REC_3824,0,0.0297,0,0,0
REC_3825,0,0.0088,0,0,0
REC_3826,0,0.0442,0,0,0
REC_3827,0,0.1492,0,0,0
REC_3828,0,0.0273,0,0,0
REC_3829,0,0.0083,0,0,0
REC_3830,0,0.0004,0,0,0
REC_3831,0,0.0091,0,0,0
REC_3832,0,0.0381,0,0,0
REC_3833,0,0.0038,0,0,0
REC_3834,0,0.3557,1,0,0
REC_3835,0,0.4933,1,0,0
REC_3836,0,0.0339,0,0,0
REC_3837,0,0.0650,0,0,0
REC_3838,0,0.0385,0,0,0
REC_3839,0,0.0201,0,0,0
REC_3840,0,0.0269,0,0,0
REC_3841,0,0.0231,0,0,0
REC_3842,0,0.0320,0,0,0
REC_3843,0,0.0513,0,0,0
REC_3844,0,0.0497,0,0,0
REC_3845,0,0.0689,0,0,0
REC_3846,0,0.0446,0,0,0
REC_3847,0,0.0572,0,0,0
REC_3848,0,0.1099,0,0,0
REC_3849,0,0.0327,0,0,0
REC_3850,0,0.0139,0,0,0
REC_3851,0,0.0055,0,0,0
REC_3852,0,0.0287,0,0,0
REC_3853,0,0.0407,0,0,0
REC_3854,0,0.0304,0,0,0
REC_3855,0,0.0301,0,0,0
REC_3856,0,0.0440,0,0,0
REC_3857,0,0.0478,0,0,0
REC_3858,0,0.0043,0,0,0
REC_3859,0,0.0113,0,0,0
REC_3860,0,0.0065,0,0,0
REC_3861,0,0.0034,0,0,0
REC_3862,0,0.0545,0,0,0
REC_3863,0,0.1723,0,0,0
REC_3864,0,0.0243,0,0,0
REC_3865,0,0.0314,0,0,0
REC_3866,0,0.0879,0,0,0
REC_3867,1,0.9394,1,1,1
REC_3868,0,0.0037,0,0,0
REC_3869,0,0.0769,0,0,0
REC_3870,0,0.0014,0,0,0
REC_3871,0,0.0831,0,0,0
REC_3872,0,0.1784,0,0,0
REC_3873,0,0.0011,0,0,0
REC_3874,0,0.0140,0,0,0
REC_3875,0,0.0837,0,0,0
REC_3876,0,0.0182,0,0,0
REC_3877,0,0.0272,0,0,0
REC_3878,0,0.0150,0,0,0
REC_3879,0,0.0242,0,0,0
REC_3880,0,0.0154,0,0,0
REC_3881,0,0.0132,0,0,0
REC_3882,0,0.0349,0,0,0
REC_3883,0,0.0272,0,0,0
REC_3884,0,0.0705,0,0,0
REC_3885,0,0.1956,0,0,0
REC_3886,0,0.0126,0,0,0
REC_3887,0,0.0550,0,0,0
REC_3888,0,0.0824,0,0,0
REC_3889,1,0.8039,1,1,1
REC_3890,0,0.0263,0,0,0
REC_3891,0,0.0308,0,0,0
REC_3892,0,0.2239,0,0,0
REC_3893,0,0.0628,0,0,0
REC_3894,0,0.1286,0,0,0
REC_3895,0,0.0585,0,0,0
REC_3896,0,0.1251,0,0,0
REC_3897,0,0.1947,0,0,0
REC_3898,0,0.0506,0,0,0
REC_3899,0,0.0843,0,0,0
REC_3900,0,0.1204,0,0,0
REC_3901,0,0.0770,0,0,0
REC_3902,0,0.1319,0,0,0
REC_3903,0,0.0509,0,0,0
REC_3904,0,0.0162,0,0,0
REC_3905,0,0.0320,0,0,0
REC_3906,0,0.3366,1,0,0
REC_3907,0,0.0032,0,0,0
REC_3908,0,0.0034,0,0,0
REC_3909,0,0.0247,0,0,0
REC_3910,0,0.0463,0,0,0
REC_3911,0,0.0058,0,0,0
REC_3912,0,0.0345,0,0,0
REC_3913,0,0.0291,0,0,0
REC_3914,0,0.0448,0,0,0
REC_3915,0,0.0043,0,0,0
REC_3916,0,0.0151,0,0,0
REC_3917,0,0.0295,0,0,0
REC_3918,0,0.0289,0,0,0
REC_3919,0,0.0238,0,0,0
REC_3920,0,0.0902,0,0,0
REC_3921,0,0.0178,0,0,0
REC_3922,0,0.0226,0,0,0
REC_3923,0,0.0252,0,0,0
REC_3924,0,0.0385,0,0,0
REC_3925,0,0.0157,0,0,0
REC_3926,0,0.0226,0,0,0
REC_3927,0,0.0208,0,0,0
REC_3928,0,0.0217,0,0,0
REC_3929,0,0.0441,0,0,0
REC_3930,0,0.0091,0,0,0
REC_3931,0,0.0144,0,0,0
REC_3932,0,0.0369,0,0,0
REC_3933,0,0.1040,0,0,0
REC_3934,0,0.0028,0,0,0
REC_3935,0,0.0160,0,0,0
REC_3936,0,0.0360,0,0,0
REC_3937,0,0.0582,0,0,0
REC_3938,0,0.0416,0,0,0
REC_3939,0,0.0098,0,0,0
REC_3940,0,0.0343,0,0,0
REC_3941,0,0.0017,0,0,0
REC_3942,0,0.1628,0,0,0
REC_3943,0,0.4310,0,0,0
REC_3944,0,0.0763,0,0,0
REC_3945,0,0.0277,0,0,0
REC_3946,0,0.0393,0,0,0
REC_3947,0,0.0363,0,0,0
REC_3948,0,0.0204,0,0,0
REC_3949,0,0.0381,0,0,0
REC_3950,0,0.0680,0,0,0
REC_3951,0,0.0634,0,0,0
REC_3952,0,0.0244,0,0,0
REC_3953,0,0.0121,0,0,0
REC_3954,0,0.0537,0,0,0
REC_3955,0,0.1349,0,0,0
REC_3956,0,0.0438,0,0,0
REC_3957,0,0.0449,0,0,0
REC_3958,0,0.0163,0,0,0
REC_3959,0,0.0303,0,0,0
REC_3960,0,0.0074,0,0,0
REC_3961,0,0.0431,0,0,0
REC_3962,0,0.0319,0,0,0
REC_3963,0,0.0542,0,0,0
REC_3964,0,0.0529,0,0,0
REC_3965,0,0.0158,0,0,0
REC_3966,0,0.0150,0,0,0
REC_3967,0,0.0068,0,0,0
REC_3968,0,0.0522,0,0,0
REC_3969,0,0.0222,0,0,0
REC_3970,0,0.0562,0,0,0
REC_3971,0,0.0116,0,0,0
REC_3972,0,0.0068,0,0,0
REC_3973,0,0.0752,0,0,0
REC_3974,0,0.0625,0,0,0
REC_3975,0,0.0918,0,0,0
REC_3976,0,0.0588,0,0,0
REC_3977,0,0.0271,0,0,0
REC_3978,0,0.0055,0,0,0
REC_3979,0,0.2394,0,0,0
REC_3980,0,0.0098,0,0,0
REC_3981,0,0.0182,0,0,0
REC_3982,0,0.0201,0,0,0
REC_3983,0,0.0968,0,0,0
REC_3984,0,0.0141,0,0,0
REC_3985,0,0.0263,0,0,0
REC_3986,0,0.0181,0,0,0
REC_3987,0,0.0599,0,0,0
REC_3988,0,0.0599,0,0,0
REC_3989,0,0.0882,0,0,0
REC_3990,0,0.0038,0,0,0
REC_3991,0,0.0508,0,0,0
REC_3992,0,0.0715,0,0,0
REC_3993,0,0.0198,0,0,0
REC_3994,0,0.0161,0,0,0
REC_3995,0,0.0165,0,0,0
REC_3996,0,0.0343,0,0,0
REC_3997,0,0.0564,0,0,0
REC_3998,0,0.3959,1,0,0
REC_3999,0,0.0247,0,0,0
REC_4000,0,0.0141,0,0,0
REC_4001,0,0.0066,0,0,0
REC_4002,0,0.0310,0,0,0
REC_4003,0,0.0106,0,0,0
REC_4004,0,0.0798,0,0,0
REC_4005,0,0.3154,0,0,0
REC_4006,0,0.0990,0,0,0
REC_4007,0,0.0007,0,0,0
REC_4008,0,0.0092,0,0,0
REC_4009,0,0.0304,0,0,0
REC_4010,0,0.0607,0,0,0
REC_4011,0,0.1494,0,0,0
REC_4012,0,0.0183,0,0,0
REC_4013,0,0.0452,0,0,0
REC_4014,0,0.0196,0,0,0
REC_4015,0,0.0088,0,0,0
REC_4016,0,0.0143,0,0,0
REC_4017,0,0.0630,0,0,0
REC_4018,0,0.1404,0,0,0
REC_4019,0,0.0265,0,0,0
REC_4020,0,0.0256,0,0,0
REC_4021,0,0.0057,0,0,0
REC_4022,0,0.0033,0,0,0
REC_4023,0,0.0041,0,0,0
REC_4024,0,0.0010,0,0,0
REC_4025,0,0.0304,0,0,0
REC_4026,0,0.0315,0,0,0
REC_4027,0,0.0092,0,0,0
REC_4028,0,0.0322,0,0,0
REC_4029,0,0.0119,0,0,0
REC_4030,0,0.4491,1,0,0
REC_4031,0,0.0002,0,0,0
REC_4032,0,0.0106,0,0,0
REC_4033,0,0.0287,0,0,0
REC_4034,0,0.0344,0,0,0
REC_4035,0,0.0262,0,0,0
REC_4036,0,0.0133,0,0,0
REC_4037,0,0.0609,0,0,0
REC_4038,0,0.0303,0,0,0
REC_4039,0,0.0257,0,0,0
REC_4040,0,0.1191,0,0,0
REC_4041,0,0.0124,0,0,0
REC_4042,0,0.0455,0,0,0
REC_4043,0,0.0497,0,0,0
REC_4044,0,0.0129,0,0,0
REC_4045,0,0.0462,0,0,0
REC_4046,0,0.0527,0,0,0
REC_4047,0,0.0892,0,0,0
